minute_utc,PSD_30_45_mean,PSD_30_45_int
2025-07-05 04:29:00,,
2025-07-05 04:30:00,1.1392565428134794e-22,4.556090293871953e-21
2025-07-05 04:31:00,3.786599882804666e-23,1.513883577808519e-21
2025-07-05 04:32:00,3.9222665125261475e-23,1.5681602996164737e-21
2025-07-05 04:33:00,,
2025-07-05 04:34:00,1.7226365031740783e-22,6.889885652918959e-21
2025-07-05 04:35:00,2.867283056446373e-23,1.1467235610183436e-21
2025-07-05 04:36:00,3.868392719988595e-23,1.5470223607515057e-21
2025-07-05 04:37:00,,
2025-07-05 04:38:00,2.262844880734911e-22,9.050243961264051e-21
2025-07-05 04:39:00,5.38656205590529e-23,2.154150793303127e-21
2025-07-05 04:40:00,3.997249206303062e-23,1.5984831108249603e-21
2025-07-05 04:41:00,,
2025-07-05 04:42:00,6.866420678994919e-23,2.745154543494582e-21
2025-07-05 04:43:00,4.9881100065964606e-23,1.995034948775843e-21
2025-07-05 04:44:00,,
2025-07-05 04:45:00,4.288230469352644e-23,1.7144110221108216e-21
2025-07-05 04:46:00,3.158057734236867e-22,1.2630220785058885e-20
2025-07-05 04:47:00,7.050610989135082e-23,2.8195979013801296e-21
2025-07-05 04:48:00,,
2025-07-05 04:49:00,9.406337387094907e-23,3.7620615419794376e-21
2025-07-05 04:50:00,1.6193950042319815e-22,6.47676904287793e-21
2025-07-05 04:51:00,4.177158254381929e-23,1.6701912222901825e-21
2025-07-05 04:52:00,,
2025-07-05 04:53:00,3.9415597927905313e-22,1.576474739040684e-20
2025-07-05 04:54:00,5.594312394063387e-23,2.237510633896682e-21
2025-07-05 04:55:00,3.5154828862803064e-23,1.4056587702093087e-21
2025-07-05 04:56:00,,
2025-07-05 04:57:00,4.0205715411968507e-23,1.608039072588282e-21
2025-07-05 04:58:00,,
2025-07-05 04:59:00,,
2025-07-05 05:00:00,,
2025-07-05 05:01:00,3.732745355000576e-23,1.4920994886804625e-21
2025-07-05 05:02:00,3.3898925102639795e-22,1.3557215974109178e-20
2025-07-05 05:03:00,,
2025-07-05 05:04:00,4.077001351466903e-23,1.6293155156004622e-21
2025-07-05 05:05:00,7.31753992321707e-23,2.9267423288311318e-21
2025-07-05 05:06:00,3.290535174742207e-22,1.3159953005015325e-20
2025-07-05 05:07:00,,
2025-07-05 05:08:00,4.458371221547321e-23,1.779012032130868e-21
2025-07-05 05:09:00,2.7423044899620864e-22,1.0967074950784416e-20
2025-07-05 05:10:00,5.492821788339754e-23,2.1968867425483844e-21
2025-07-05 05:11:00,,
2025-07-05 05:12:00,3.199769243512773e-23,1.2794783536855911e-21
2025-07-05 05:13:00,4.084835037743958e-23,1.6306438224016562e-21
2025-07-05 05:14:00,,
2025-07-05 05:15:00,1.1388632463706582e-22,4.554775725490044e-21
2025-07-05 05:16:00,8.38915541197954e-23,3.3537571532533806e-21
2025-07-05 05:17:00,2.2312268502463137e-22,8.922847165248505e-21
2025-07-05 05:18:00,,
2025-07-05 05:19:00,4.92122625669878e-23,1.968144950825375e-21
2025-07-05 05:20:00,8.805181573797869e-23,3.5215516133595556e-21
2025-07-05 05:21:00,1.102681507169622e-22,4.409810357617513e-21
2025-07-05 05:22:00,,
2025-07-05 05:23:00,2.000702685029424e-21,8.002031000020971e-20
2025-07-05 05:24:00,4.0793843668275675e-22,1.6293837106008587e-20
2025-07-05 05:25:00,5.0131673412915196e-23,2.004327569238455e-21
2025-07-05 05:26:00,,
2025-07-05 05:27:00,2.915996780603226e-23,1.1661644211392704e-21
2025-07-05 05:28:00,3.293239946820794e-23,1.3169902249522278e-21
2025-07-05 05:29:00,,
2025-07-05 05:30:00,2.7521725452313463e-22,1.1007494259097719e-20
2025-07-05 05:31:00,1.056102933652772e-22,4.223238683749189e-21
2025-07-05 05:32:00,6.047516125794787e-23,2.418415753763373e-21
2025-07-05 05:33:00,,
2025-07-05 05:34:00,9.886768180053587e-23,3.95379514161833e-21
2025-07-05 05:35:00,4.997179083378513e-23,1.9977125789318105e-21
2025-07-05 05:36:00,1.789624607746668e-22,7.157759526594044e-21
2025-07-05 05:37:00,,
2025-07-05 05:38:00,2.2040043283159825e-22,8.81483180781432e-21
2025-07-05 05:39:00,3.450583776876931e-23,1.3797202324805777e-21
2025-07-05 05:40:00,2.395019871296316e-22,9.578481116344788e-21
2025-07-05 05:41:00,,
2025-07-05 05:42:00,1.5664397210435105e-22,6.265058153430568e-21
2025-07-05 05:43:00,3.5613766882597e-22,1.4244196530055517e-20
2025-07-05 05:44:00,,
2025-07-05 05:45:00,2.196655479733236e-22,8.785541902421321e-21
2025-07-05 05:46:00,3.0607268511527456e-22,1.2241619162576958e-20
2025-07-05 05:47:00,1.2564235124594103e-22,5.024106612339934e-21
2025-07-05 05:48:00,,
2025-07-05 05:49:00,1.288673199514334e-22,5.154109299255345e-21
2025-07-05 05:50:00,2.4085207857981684e-22,9.632700201578667e-21
2025-07-05 05:51:00,2.0599392247897508e-22,8.238824647838817e-21
2025-07-05 05:52:00,,
2025-07-05 05:53:00,1.0293810365957046e-22,4.1171451127876015e-21
2025-07-05 05:54:00,4.493636601142926e-23,1.794958121898319e-21
2025-07-05 05:55:00,2.8823081803483824e-22,1.1527760941492879e-20
2025-07-05 05:56:00,,
2025-07-05 05:57:00,2.2466272114284524e-22,8.984364526563467e-21
2025-07-05 05:58:00,,
2025-07-05 05:59:00,,
2025-07-05 06:00:00,,
2025-07-05 06:01:00,1.3741183454763853e-22,5.495647780277958e-21
2025-07-05 06:02:00,7.607942217320797e-22,3.0428047451560867e-20
2025-07-05 06:03:00,,
2025-07-05 06:04:00,1.1727275639929042e-22,4.690402563040792e-21
2025-07-05 06:05:00,3.361431014460634e-22,1.3444345056338274e-20
2025-07-05 06:06:00,1.0231725162734735e-22,4.09220377387613e-21
2025-07-05 06:07:00,,
2025-07-05 06:08:00,2.2825029631362247e-22,9.127831191929457e-21
2025-07-05 06:09:00,1.378937721766173e-22,5.514685133844679e-21
2025-07-05 06:10:00,3.253265030954467e-22,1.3011762599351323e-20
2025-07-05 06:11:00,,
2025-07-05 06:12:00,3.5021394257729497e-23,1.3996821119697722e-21
2025-07-05 06:13:00,5.39098672324588e-22,2.1561889653440113e-20
2025-07-05 06:14:00,,
2025-07-05 06:15:00,1.0022045416892744e-22,4.007324879607543e-21
2025-07-05 06:16:00,4.962050995637618e-23,1.983931673938887e-21
2025-07-05 06:17:00,3.2898171791933174e-22,1.3158038822195818e-20
2025-07-05 06:18:00,,
2025-07-05 06:19:00,4.504676653027378e-23,1.8015635504545006e-21
2025-07-05 06:20:00,1.3786056337450824e-22,5.513871105883539e-21
2025-07-05 06:21:00,1.9383663139620652e-22,7.752659299073966e-21
2025-07-05 06:22:00,,
2025-07-05 06:23:00,4.88282603017366e-22,1.952899456509577e-20
2025-07-05 06:24:00,3.3270891077210394e-22,1.330403189149262e-20
2025-07-05 06:25:00,2.5271857587975934e-22,1.0107636614939138e-20
2025-07-05 06:26:00,,
2025-07-05 06:27:00,1.443689960322663e-22,5.7742202036371615e-21
2025-07-05 06:28:00,4.1913256632270465e-23,1.6758739051339057e-21
2025-07-05 06:29:00,,
2025-07-05 06:30:00,1.0142937571067451e-22,4.056615831824709e-21
2025-07-05 06:31:00,5.262697397467307e-22,2.104865913211939e-20
2025-07-05 06:32:00,2.867634362977032e-22,1.1469354941150662e-20
2025-07-05 06:33:00,,
2025-07-05 06:34:00,3.012805155852941e-22,1.2050110585895693e-20
2025-07-05 06:35:00,1.7434783718505604e-22,6.972674078174715e-21
2025-07-05 06:36:00,4.679085793271434e-23,1.8711995391546066e-21
2025-07-05 06:37:00,,
2025-07-05 06:38:00,2.697688285808157e-22,1.0788634126357399e-20
2025-07-05 06:39:00,2.338230014699679e-22,9.351631722455013e-21
2025-07-05 06:40:00,6.484717643868688e-23,2.5931553348154714e-21
2025-07-05 06:41:00,,
2025-07-05 06:42:00,3.0708921258998215e-23,1.228183896361015e-21
2025-07-05 06:43:00,3.255977062207061e-23,1.3022051227820522e-21
2025-07-05 06:44:00,,
2025-07-05 06:45:00,3.567922011644126e-23,1.4269020629351622e-21
2025-07-05 06:46:00,4.483333231306135e-22,1.7931170537627224e-20
2025-07-05 06:47:00,2.897270451182379e-22,1.1587786975082313e-20
2025-07-05 06:48:00,,
2025-07-05 06:49:00,7.394711611882465e-22,2.9574132325950654e-20
2025-07-05 06:50:00,4.713264677781774e-22,1.8850862591671653e-20
2025-07-05 06:51:00,3.8012545589622404e-22,1.5203135252952937e-20
2025-07-05 06:52:00,,
2025-07-05 06:53:00,1.4640229385059428e-22,5.854619466769324e-21
2025-07-05 06:54:00,2.2121194054228615e-22,8.847666298116463e-21
2025-07-05 06:55:00,3.671054276584986e-22,1.468233568419628e-20
2025-07-05 06:56:00,,
2025-07-05 06:57:00,6.649148187435762e-22,2.6593901192980186e-20
2025-07-05 06:58:00,,
2025-07-05 06:59:00,,
2025-07-05 07:00:00,,
2025-07-05 07:01:00,1.3916462148817702e-21,5.56592750403916e-20
2025-07-05 07:02:00,7.64309259885353e-23,3.056882022235281e-21
2025-07-05 07:03:00,,
2025-07-05 07:04:00,9.077872836998838e-23,3.629734653281932e-21
2025-07-05 07:05:00,6.24117952727775e-23,2.4960326286345157e-21
2025-07-05 07:06:00,1.5881568075591294e-22,6.352021548308352e-21
2025-07-05 07:07:00,,
2025-07-05 07:08:00,1.880559326382952e-22,7.516882027313934e-21
2025-07-05 07:09:00,8.704040539050017e-23,3.4802596461164046e-21
2025-07-05 07:10:00,1.3754690939211737e-22,5.496943951405754e-21
2025-07-05 07:11:00,,
2025-07-05 07:12:00,9.588442191992886e-22,3.835024514417994e-20
2025-07-05 07:13:00,6.531937090828343e-22,2.6124826597926142e-20
2025-07-05 07:14:00,,
2025-07-05 07:15:00,2.4097075583659463e-22,9.637584034175462e-21
2025-07-05 07:16:00,5.19136854995359e-22,2.0762991467401704e-20
2025-07-05 07:17:00,3.9345630616585625e-23,1.573240919756689e-21
2025-07-05 07:18:00,,
2025-07-05 07:19:00,4.194161670473687e-22,1.6775015740531333e-20
2025-07-05 07:20:00,7.936060992097387e-22,3.1740948492382514e-20
2025-07-05 07:21:00,3.0351920320262184e-21,1.2139642652141432e-19
2025-07-05 07:22:00,,
2025-07-05 07:23:00,1.2555415815214073e-21,5.021670267885201e-20
2025-07-05 07:24:00,6.843181006390254e-23,2.736575334592655e-21
2025-07-05 07:25:00,3.782324845314004e-22,1.511895818569559e-20
2025-07-05 07:26:00,,
2025-07-05 07:27:00,1.4984150997971107e-22,5.9928415759799744e-21
2025-07-05 07:28:00,2.3649020957005965e-22,9.457603740271494e-21
2025-07-05 07:29:00,,
2025-07-05 07:30:00,2.684354119503291e-21,1.073628480838277e-19
2025-07-05 07:31:00,7.4645018668161215e-22,2.984688286714255e-20
2025-07-05 07:32:00,1.7538684923888374e-22,7.011019936751297e-21
2025-07-05 07:33:00,,
2025-07-05 07:34:00,3.4125088761773484e-22,1.3648595252873335e-20
2025-07-05 07:35:00,1.1493617215904323e-21,4.596957700034046e-20
2025-07-05 07:36:00,1.6041445074630133e-21,6.415989630457965e-20
2025-07-05 07:37:00,,
2025-07-05 07:38:00,9.149217467626815e-23,3.658866109890897e-21
2025-07-05 07:39:00,2.948565115198656e-22,1.1793149892741544e-20
2025-07-05 07:40:00,1.4336490617112831e-22,5.7311598423307024e-21
2025-07-05 07:41:00,,
2025-07-05 07:42:00,3.768119389648458e-21,1.5071095442593096e-19
2025-07-05 07:43:00,1.9466253753531945e-22,7.78526328093366e-21
2025-07-05 07:44:00,,
2025-07-05 07:45:00,3.6033429879478813e-22,1.4412002865003675e-20
2025-07-05 07:46:00,7.710418061516011e-23,3.0790368891093195e-21
2025-07-05 07:47:00,4.1344987137172234e-22,1.6534273346223974e-20
2025-07-05 07:48:00,,
2025-07-05 07:49:00,5.964925353008349e-21,2.3857509510780006e-19
2025-07-05 07:50:00,6.014289375851091e-23,2.404732767048387e-21
2025-07-05 07:51:00,7.974217863966518e-22,3.189392715399603e-20
2025-07-05 07:52:00,,
2025-07-05 07:53:00,9.67658584705407e-23,3.869370397647951e-21
2025-07-05 07:54:00,5.6494326139348785e-21,2.25953908280163e-19
2025-07-05 07:55:00,1.789206713854393e-21,7.15593793150331e-20
2025-07-05 07:56:00,,
2025-07-05 07:57:00,9.310950951210886e-22,3.723289577459631e-20
2025-07-05 07:58:00,,
2025-07-05 07:59:00,,
2025-07-05 08:00:00,,
2025-07-05 08:01:00,1.0982535079419703e-20,4.392606831396338e-19
2025-07-05 08:02:00,4.875983776226132e-22,1.9501657663259522e-20
2025-07-05 08:03:00,,
2025-07-05 08:04:00,8.92000816947534e-22,3.5676576956759434e-20
2025-07-05 08:05:00,1.1732144461525417e-22,4.6922333311878145e-21
2025-07-05 08:06:00,2.100722439578375e-21,8.402118639239738e-20
2025-07-05 08:07:00,,
2025-07-05 08:08:00,5.941151466602408e-21,2.376240471028142e-19
2025-07-05 08:09:00,1.1476844639187819e-21,4.590302703297582e-20
2025-07-05 08:10:00,1.97813683675102e-22,7.91175592490392e-21
2025-07-05 08:11:00,,
2025-07-05 08:12:00,1.0335878652449992e-22,4.133243613172705e-21
2025-07-05 08:13:00,2.2626375140544516e-22,9.049261957843073e-21
2025-07-05 08:14:00,,
2025-07-05 08:15:00,5.002102243322156e-22,2.0006279552564938e-20
2025-07-05 08:16:00,2.4802871222483667e-22,9.920051846342734e-21
2025-07-05 08:17:00,4.50627465040307e-22,1.8023246129612496e-20
2025-07-05 08:18:00,,
2025-07-05 08:19:00,4.769112398385657e-22,1.9074168947250397e-20
2025-07-05 08:20:00,1.3565557396975023e-22,5.425516348809172e-21
2025-07-05 08:21:00,2.612130912722053e-21,1.0447556460407602e-19
2025-07-05 08:22:00,,
2025-07-05 08:23:00,5.466815978498391e-22,2.1864416305826277e-20
2025-07-05 08:24:00,4.2258805656653257e-22,1.6901897864842938e-20
2025-07-05 08:25:00,1.6457792987896935e-21,6.582513739628883e-20
2025-07-05 08:26:00,,
2025-07-05 08:27:00,3.503611165401731e-22,1.4012988016937274e-20
2025-07-05 08:28:00,2.912361157585991e-22,1.1647872734751692e-20
2025-07-05 08:29:00,,
2025-07-05 08:30:00,1.703184097631492e-22,6.790661471333158e-21
2025-07-05 08:31:00,7.587317768699014e-22,3.0345138264316935e-20
2025-07-05 08:32:00,1.0486472565655294e-22,4.192868969576112e-21
2025-07-05 08:33:00,,
2025-07-05 08:34:00,2.9563536568644953e-22,1.1821277301912334e-20
2025-07-05 08:35:00,9.555457967870708e-23,3.8214040192820174e-21
2025-07-05 08:36:00,1.692462327193207e-22,6.768433002292172e-21
2025-07-05 08:37:00,,
2025-07-05 08:38:00,2.1123053977267477e-21,8.44839650107099e-20
2025-07-05 08:39:00,9.832749664616828e-22,3.932677896614208e-20
2025-07-05 08:40:00,5.2599617316852385e-22,2.1037036925530525e-20
2025-07-05 08:41:00,,
2025-07-05 08:42:00,6.603790834430186e-23,2.64060427051468e-21
2025-07-05 08:43:00,1.3057273693137608e-22,5.21978034898805e-21
2025-07-05 08:44:00,,
2025-07-05 08:45:00,1.9807027007248708e-21,7.921802021860489e-20
2025-07-05 08:46:00,9.985735520851256e-23,3.992418987705533e-21
2025-07-05 08:47:00,9.42952892616255e-22,3.771448638333468e-20
2025-07-05 08:48:00,,
2025-07-05 08:49:00,1.129555586711305e-21,4.517757971168312e-20
2025-07-05 08:50:00,2.0590881470332703e-22,8.234893239085662e-21
2025-07-05 08:51:00,2.2282751301858813e-21,8.912188271129007e-20
2025-07-05 08:52:00,,
2025-07-05 08:53:00,2.2075634348385073e-22,8.818429147799577e-21
2025-07-05 08:54:00,2.4448733809392074e-22,9.777266830530737e-21
2025-07-05 08:55:00,1.6002362734390203e-22,6.3992629369763544e-21
2025-07-05 08:56:00,,
2025-07-05 08:57:00,7.989910547632208e-22,3.1953657370357647e-20
2025-07-05 08:58:00,,
2025-07-05 08:59:00,,
2025-07-05 09:00:00,,
2025-07-05 09:01:00,1.0641848881074549e-22,4.254085981438259e-21
2025-07-05 09:02:00,4.573540535912634e-22,1.8291328663090808e-20
2025-07-05 09:03:00,,
2025-07-05 09:04:00,1.0229127387868249e-22,4.090347305260146e-21
2025-07-05 09:05:00,2.8634349381188177e-22,1.1452476793822796e-20
2025-07-05 09:06:00,9.376829254065287e-23,3.750124657662319e-21
2025-07-05 09:07:00,,
2025-07-05 09:08:00,3.780203008219307e-22,1.5112784390612477e-20
2025-07-05 09:09:00,1.386824943191902e-22,5.546041795899845e-21
2025-07-05 09:10:00,3.3449274206870575e-22,1.337810018003065e-20
2025-07-05 09:11:00,,
2025-07-05 09:12:00,2.769734398467576e-22,1.107775646775201e-20
2025-07-05 09:13:00,1.0559490527330987e-22,4.222762900246898e-21
2025-07-05 09:14:00,,
2025-07-05 09:15:00,1.9064503044714526e-22,7.622218409888337e-21
2025-07-05 09:16:00,3.774155557139918e-22,1.5094694993247787e-20
2025-07-05 09:17:00,1.2496372345061482e-21,4.9976998233132805e-20
2025-07-05 09:18:00,,
2025-07-05 09:19:00,3.057479423935474e-22,1.2227949314544831e-20
2025-07-05 09:20:00,2.1129526543317315e-22,8.449146079517997e-21
2025-07-05 09:21:00,9.258009237453251e-22,3.702752027694265e-20
2025-07-05 09:22:00,,
2025-07-05 09:23:00,2.4039743802947668e-21,9.614685963514316e-20
2025-07-05 09:24:00,6.967884085161564e-23,2.7851696329190096e-21
2025-07-05 09:25:00,2.5956527737133865e-22,1.0379833287835463e-20
2025-07-05 09:26:00,,
2025-07-05 09:27:00,5.337141085375811e-21,2.134636894035017e-19
2025-07-05 09:28:00,1.8786976863649014e-20,7.514036657179946e-19
2025-07-05 09:29:00,,
2025-07-05 09:30:00,2.0801016203011578e-20,8.31961153863882e-19
2025-07-05 09:31:00,4.1279626978251715e-21,1.6510186444568593e-19
2025-07-05 09:32:00,1.3810378753708815e-21,5.52357647827706e-20
2025-07-05 09:33:00,,
2025-07-05 09:34:00,8.434755745971407e-22,3.3735549056657676e-20
2025-07-05 09:35:00,2.64208609327245e-22,1.0567229262051907e-20
2025-07-05 09:36:00,6.459346745193288e-22,2.583326325995754e-20
2025-07-05 09:37:00,,
2025-07-05 09:38:00,1.80840119411577e-21,7.232760524417726e-20
2025-07-05 09:39:00,9.745997179194859e-21,3.898040839284428e-19
2025-07-05 09:40:00,4.254346656147987e-20,1.7015808136497348e-18
2025-07-05 09:41:00,,
2025-07-05 09:42:00,1.1932870880231617e-21,4.772213489400839e-20
2025-07-05 09:43:00,7.201699801539413e-22,2.8803967919394063e-20
2025-07-05 09:44:00,,
2025-07-05 09:45:00,1.592227497215224e-20,6.3683262614642445e-19
2025-07-05 09:46:00,1.8750076063507943e-20,7.499338980093739e-19
2025-07-05 09:47:00,4.25977372461793e-21,1.7037530650472758e-19
2025-07-05 09:48:00,,
2025-07-05 09:49:00,4.527794757541886e-22,1.8108982454014352e-20
2025-07-05 09:50:00,1.8784395117157162e-22,7.51236937949736e-21
2025-07-05 09:51:00,1.033092582051699e-22,4.131510655106118e-21
2025-07-05 09:52:00,,
2025-07-05 09:53:00,2.3032409939772345e-22,9.211862547281343e-21
2025-07-05 09:54:00,2.5061536798779775e-22,1.0022195393567325e-20
2025-07-05 09:55:00,1.870098811151308e-22,7.479550642431745e-21
2025-07-05 09:56:00,,
2025-07-05 09:57:00,3.091690054749151e-22,1.2365529641753619e-20
2025-07-05 09:58:00,,
2025-07-05 09:59:00,,
2025-07-05 10:00:00,,
2025-07-05 10:01:00,1.2612723978522786e-21,5.0445959581104674e-20
2025-07-05 10:02:00,4.772104663367238e-23,1.9084550692699704e-21
2025-07-05 10:03:00,,
2025-07-05 10:04:00,4.0308535480384483e-22,1.6121022628666217e-20
2025-07-05 10:05:00,3.414772535862294e-22,1.3657763663935673e-20
2025-07-05 10:06:00,7.981717101278397e-22,3.192279505631132e-20
2025-07-05 10:07:00,,
2025-07-05 10:08:00,8.617066956289686e-23,3.446346181109641e-21
2025-07-05 10:09:00,3.2766672551541374e-22,1.3105233024274788e-20
2025-07-05 10:10:00,9.18006902168286e-23,3.671283594475985e-21
2025-07-05 10:11:00,,
2025-07-05 10:12:00,6.592521731644996e-23,2.6350337353784068e-21
2025-07-05 10:13:00,5.628908085889044e-23,2.2481753879129712e-21
2025-07-05 10:14:00,,
2025-07-05 10:15:00,2.5414060370949342e-22,1.0164531797228518e-20
2025-07-05 10:16:00,4.236107763720366e-22,1.6942833569381064e-20
2025-07-05 10:17:00,3.563506023022108e-22,1.4252476217659302e-20
2025-07-05 10:18:00,,
2025-07-05 10:19:00,4.11918990630084e-23,1.6469219123249412e-21
2025-07-05 10:20:00,5.894501185824213e-22,2.357488515051271e-20
2025-07-05 10:21:00,7.394941970702474e-22,2.957613826482301e-20
2025-07-05 10:22:00,,
2025-07-05 10:23:00,6.656289622297538e-23,2.6622126344276164e-21
2025-07-05 10:24:00,3.7705928580453264e-23,1.5080350605335574e-21
2025-07-05 10:25:00,3.7452375606234804e-22,1.497911520414102e-20
2025-07-05 10:26:00,,
2025-07-05 10:27:00,4.719514919698327e-23,1.8873101243735168e-21
2025-07-05 10:28:00,9.009904200092897e-22,3.6036081844262604e-20
2025-07-05 10:29:00,,
2025-07-05 10:30:00,1.0384300860169422e-22,4.15333026597009e-21
2025-07-05 10:31:00,4.415150342891885e-22,1.765866440854483e-20
2025-07-05 10:32:00,1.318041213175311e-22,5.271155403525925e-21
2025-07-05 10:33:00,,
2025-07-05 10:34:00,1.1254018003956033e-21,4.500402937878212e-20
2025-07-05 10:35:00,3.6476378533785023e-22,1.4588132268678382e-20
2025-07-05 10:36:00,9.846519936543596e-23,3.9366402166781265e-21
2025-07-05 10:37:00,,
2025-07-05 10:38:00,3.0240431607182055e-22,1.2094220860958132e-20
2025-07-05 10:39:00,1.9742354383509533e-21,7.896033297598454e-20
2025-07-05 10:40:00,1.3740748056923685e-22,5.4953396318758195e-21
2025-07-05 10:41:00,,
2025-07-05 10:42:00,1.8571828756190225e-22,7.427986493797395e-21
2025-07-05 10:43:00,4.444970677794501e-23,1.777712686112724e-21
2025-07-05 10:44:00,,
2025-07-05 10:45:00,5.697282224452061e-23,2.275662477507616e-21
2025-07-05 10:46:00,9.460609914141521e-23,3.783238899967792e-21
2025-07-05 10:47:00,5.760601557073262e-23,2.302161819589606e-21
2025-07-05 10:48:00,,
2025-07-05 10:49:00,8.064729542626553e-23,3.223969103707961e-21
